lq_name,epoch,unit_guid,unit_name,unit_class,start_time,damage_state,parent_unit_guid,parent_unit_name,target_unit_guid,target_unit_name
自动想定机型-图2米3苏4-反辐射,55,f2a0b097-dc70-481f-9d7b-d86d0bdc0cf1,RIM-162A #182,RIM-162A,1644552365,1644552417,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,48640229-b892-46e6-ad10-275adbf0e173,AS-20 Kayak [Kh-35U Star] #165
自动想定机型-图2米3苏4-反辐射,55,f31f3308-f31e-4709-be94-f13adf86f8bb,RIM-162A #183,RIM-162A,1644552366,1644552418,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,d4eefd40-a872-413a-b9cd-e950de07d904,AS-20 Kayak [Kh-35U Star] #164
自动想定机型-图2米3苏4-反辐射,55,580d0934-a000-44ea-af8f-6a4354830c5b,RIM-162A #184,RIM-162A,1644552372,1644552397,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,b939f2c6-6548-4c72-a263-a95743c1ea5b,AS-20 Kayak [Kh-35U Star] #159
自动想定机型-图2米3苏4-反辐射,55,d4c3a0f4-34f2-4c89-a2ac-03c7c60b8578,RIM-162A #185,RIM-162A,1644552383,1644552401,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,46076081-9df5-4fd1-9453-34afd671536c,AS-20 Kayak [Kh-35U Star] #157
自动想定机型-图2米3苏4-反辐射,55,538b9ec3-de49-47d0-8b3c-a57e5c1d751a,RIM-162A #186,RIM-162A,1644552389,1644552407,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,758bf544-8991-4a4e-ab96-52db46cbc038,AS-20 Kayak [Kh-35U Star] #160
自动想定机型-图2米3苏4-反辐射,55,adcd6e50-41bf-47ae-81bf-bfc19fe47f74,RIM-162A #187,RIM-162A,1644552392,1644552409,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,421948e8-327c-4824-a76c-5f3f27d27aa1,AS-20 Kayak [Kh-35U Star] #158
自动想定机型-图2米3苏4-反辐射,55,3e3eedea-23c6-485a-8f2d-cecc33d365ec,RIM-162A #188,RIM-162A,1644552399,1644552417,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,b939f2c6-6548-4c72-a263-a95743c1ea5b,AS-20 Kayak [Kh-35U Star] #159
自动想定机型-图2米3苏4-反辐射,55,02e0ad22-7249-45a2-a08c-60e3f9f45b7d,RIM-162A #189,RIM-162A,1644552402,1644552425,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,d4eefd40-a872-413a-b9cd-e950de07d904,AS-20 Kayak [Kh-35U Star] #164
自动想定机型-图2米3苏4-反辐射,55,99ef8c8a-7b6c-4b49-99d1-26a1fab91423,AGM-88E型先进反辐射制导导弹 #192,AGM-88E型先进反辐射制导导弹,1644552591,1644552655,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,55,303b8fa9-3f60-43d0-ba20-e2a4cbdf069c,AGM-88E型先进反辐射制导导弹 #193,AGM-88E型先进反辐射制导导弹,1644552596,1644552642,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
lq_name,epoch,unit_guid,unit_name,unit_class,start_time,damage_state,parent_unit_guid,parent_unit_name,target_unit_guid,target_unit_name
自动想定机型-图2米3苏4-反辐射,56,d7d270d9-5715-402e-9a46-1ba18c589ac3,米格-29K #4,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,9e6c6481-ae1e-462b-9fdf-2c0dbefbfbdc,MQ-8C #2,MQ-8C型火力-X无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,2786e7ec-6902-4c44-9b57-56513ada72fa,图22* #4,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b705ae5a-96c6-4d72-88bf-c16c9db5fe7b,MQ-9B #2,MQ-9B型“收割者”无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,8744f161-8754-4b40-9540-da88d6b89513,图22* #7,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,6a9296de-bacd-4144-809d-2594e73d4235,图-22 #2,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,737fd795-8cb7-46ac-88eb-1bd330a7ccb9,图22* #3,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,4ca5e0f3-4e7b-486e-8c0f-58bed7a500e5,图22* #8,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,df50b52d-6990-45b9-8c7d-03150c9e13e0,图22* #9,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,a0bfdb37-d2c4-4cc6-a833-a3820e2c1780,图22* #10,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,d9a9af0d-ebdf-470f-8ba9-2ecff75940dd,导弹1 #2,KGD弹药投射型无人机,1644550410,1644551162,0,,,,
自动想定机型-图2米3苏4-反辐射,56,d11510af-5dc4-4a6e-bced-f1bf70b5e215,图22* #1,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1,KGD弹药投射型无人机,1644550410,1644551540,0,,,,
自动想定机型-图2米3苏4-反辐射,56,909aa5df-2129-46ec-be53-92e6a74a2746,MQ-8C #1,MQ-8C型火力-X无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,07b15e5e-52c5-449a-9881-b638bcf0dd04,B-1B #1,B-1B型“枪骑兵”轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,7a7586c2-fc20-417b-8891-8483e760d481,MQ-25 #1,MQ-25A型“黄貂鱼”舰载无人攻击机],1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,ac663370-d9e6-47d3-a143-6660c018e30b,图22* #11,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,5467587c-a9d2-4805-91f2-7d6e343d4471,E-2C #1,"E-2C型""鹰眼""2000预警机",1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,F-35C型“闪电II”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,F/A-18A+ 型“大黄蜂”战斗机,1644550410,1644551395,0,,,,
自动想定机型-图2米3苏4-反辐射,56,771caa6e-00fc-495c-959a-dd633a14d53b,图22* #5,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,4e4860cd-3c50-4e7c-bce9-15c71905e24d,A-50U #1,A-50U型预警机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,42f60fd1-226c-457e-ae66-48b9ed980136,B-2A #1,B-2A型“幽灵”隐形轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,427ec7f8-1fac-487b-bc6f-f56778cb2dae,B-52H #1,"B-52H型""同温层堡垒""轰炸机",1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,米格-29KUB “支点D”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,938e5016-6e7e-49c7-b4b8-22ff8356caa8,护航UAV #2,KGD弹药投射型无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,EA-18G 咆哮者,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,F-35C型“闪电II”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b0eb9e6d-6ab7-4ed4-a2db-30e3f7e1f3e7,伊尔-22  #1,伊尔-22PP型“伐木人”电子情报收集,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,F/A-18A+ 型“大黄蜂”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b60f47a2-7913-4f5a-b039-8bbe29000f01,MQ-9B #1,MQ-9B型“收割者”无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,9e94718f-bd3a-4fbb-8217-6326cb87c895,RQ-4B #1,RQ-4B型”全球鹰“无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,8993e023-89ae-49a1-b134-14e50a19eb04,米格-29-2 #3,米格-29KUB “支点D”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,dd3c8886-162f-4c11-87d1-79e5277ccc45,图22* #2,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3,F/A-18A+ 型“大黄蜂”战斗机,1644550410,1644551270,0,,,,
自动想定机型-图2米3苏4-反辐射,56,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,米格-29KUB “支点D”战斗机,1644550410,1644551363,0,,,,
自动想定机型-图2米3苏4-反辐射,56,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,F/A-18A+ 型“大黄蜂”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,3ffff5c6-5fb9-48a2-a573-f247825a2937,RQ-21 #1,RQ-21A型“黑杰克”Blk II无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,2f8bf73f-8d4f-4793-b3cd-6849485cafd7,图22* #6,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,d0434bdd-b1cb-42f6-9bdc-1e5672f38d95,护航UAV #1,KGD弹药投射型无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,2571e7ab-cfca-4147-904f-111c74c771c4,图-22 #1,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,56,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,DDG 51 Arleigh Burke [Arleigh Burke Flight I],1644550410,,83.4,,,,
自动想定机型-图2米3苏4-反辐射,56,331b7223-4e5c-4b03-a964-a831ccce07e4,AS-4 Kitchen D [Kh-32] #129,AS-4 Kitchen D [Kh-32],1644551005,1644551322,0,2571e7ab-cfca-4147-904f-111c74c771c4,图-22 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,fa8665c9-f901-4899-9f00-5a258fcc23ac,AS-4 Kitchen D [Kh-32] #130,AS-4 Kitchen D [Kh-32],1644551005,1644551338,0,6a9296de-bacd-4144-809d-2594e73d4235,图-22 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,ab5d4c19-eede-4003-bbd0-eacf2e2d0747,AIM-120C-5型先进中程空空导弹 P3I.2 #131,AIM-120C-5型先进中程空空导弹 P3I.2,1644551075,1644551162,0,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,d9a9af0d-ebdf-470f-8ba9-2ecff75940dd,导弹1 #2
自动想定机型-图2米3苏4-反辐射,56,5994feb4-73b9-4224-bd27-1352d14881f6,AIM-120D型先进中程空空导弹 P3I.4 #132,AIM-120D型先进中程空空导弹 P3I.4,1644551130,1644551235,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,56,a497a2e8-91c7-46db-bda4-ba6452166eb2,AIM-120D型先进中程空空导弹 P3I.4 #133,AIM-120D型先进中程空空导弹 P3I.4,1644551134,1644551223,0,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,56,3d4863c2-490b-49e3-83c7-ac9c7b6c1d96,AIM-120D型先进中程空空导弹 P3I.4 #134,AIM-120D型先进中程空空导弹 P3I.4,1644551135,1644551241,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,56,dd52d10b-3d55-4365-a82d-ddb78d473892,AIM-120D型先进中程空空导弹 P3I.4 #135,AIM-120D型先进中程空空导弹 P3I.4,1644551139,1644551224,0,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,56,228f45f4-28d3-4a25-a5cd-f352d02b6ca7,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #136,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551153,1644551267,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,56,4e1ab031-bb25-4422-b419-a74de305b776,AIM-120C-5型先进中程空空导弹 P3I.2 #137,AIM-120C-5型先进中程空空导弹 P3I.2,1644551155,1644551242,0,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1
自动想定机型-图2米3苏4-反辐射,56,20cd58cb-6ee8-4c70-a56e-7ffba6c2a700,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #138,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551158,1644551270,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,56,2fb3d40a-daba-4dae-90e7-40d200bd0f2f,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #139,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551169,1644551291,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2
自动想定机型-图2米3苏4-反辐射,56,01e30bb6-33b5-4c55-8b97-4b9213f63247,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #140,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551174,1644551292,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2
自动想定机型-图2米3苏4-反辐射,56,bc11ff3d-9e96-48bc-a0a5-69bd65b0939f,AIM-120D型先进中程空空导弹 P3I.4 #142,AIM-120D型先进中程空空导弹 P3I.4,1644551271,1644551377,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,56,e4e3d31c-2c5a-488c-ab5d-b66533699b46,AIM-120D型先进中程空空导弹 P3I.4 #141,AIM-120D型先进中程空空导弹 P3I.4,1644551271,1644551377,0,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,56,0737ea9a-922a-453c-8fef-87f12b6d9d06,AIM-120D型先进中程空空导弹 P3I.4 #144,AIM-120D型先进中程空空导弹 P3I.4,1644551276,1644551363,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,56,92ea9776-5b69-4403-bd05-80e122973648,AIM-120D型先进中程空空导弹 P3I.4 #143,AIM-120D型先进中程空空导弹 P3I.4,1644551276,1644551348,0,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,56,22018701-2fbf-4c8f-a826-016031f1572b,RIM-162A #145,RIM-162A,1644551287,1644551322,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,331b7223-4e5c-4b03-a964-a831ccce07e4,AS-4 Kitchen D [Kh-32] #129
自动想定机型-图2米3苏4-反辐射,56,e0498114-b81d-49e5-a8df-e5ded3162875,RIM-162A #146,RIM-162A,1644551289,1644551341,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,331b7223-4e5c-4b03-a964-a831ccce07e4,AS-4 Kitchen D [Kh-32] #129
自动想定机型-图2米3苏4-反辐射,56,576a4dd6-8683-4be1-81b8-7e867f476736,RIM-162A #147,RIM-162A,1644551303,1644551338,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,fa8665c9-f901-4899-9f00-5a258fcc23ac,AS-4 Kitchen D [Kh-32] #130
自动想定机型-图2米3苏4-反辐射,56,87263cdf-ede5-4afa-90ef-22bdf91c2264,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #148,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551303,1644551395,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2
自动想定机型-图2米3苏4-反辐射,56,6a29e430-1dd1-4da1-b51b-2e0739bda0c4,RIM-162A #149,RIM-162A,1644551305,1644551357,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,fa8665c9-f901-4899-9f00-5a258fcc23ac,AS-4 Kitchen D [Kh-32] #130
自动想定机型-图2米3苏4-反辐射,56,d5121109-7127-465f-a56c-25fb96598f19,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #150,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551308,1644551403,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2
自动想定机型-图2米3苏4-反辐射,56,2ee504c6-aceb-45a6-ae16-68c29c5d1f8a,AIM-120C-5型先进中程空空导弹 P3I.2 #151,AIM-120C-5型先进中程空空导弹 P3I.2,1644551335,1644551433,0,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1
自动想定机型-图2米3苏4-反辐射,56,5ce4947e-3eaf-47dd-9b96-53ea2da0c2f4,AIM-120C-5型先进中程空空导弹 P3I.2 #152,AIM-120C-5型先进中程空空导弹 P3I.2,1644551340,1644551434,0,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1
自动想定机型-图2米3苏4-反辐射,56,93d87d10-9c2f-4b3b-8c93-626f14085d78,AIM-120C-5型先进中程空空导弹 P3I.2 #153,AIM-120C-5型先进中程空空导弹 P3I.2,1644551388,1644551473,0,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1
自动想定机型-图2米3苏4-反辐射,56,2be319dd-6e2d-402a-956d-6e521e38fac3,AIM-120C-5型先进中程空空导弹 P3I.2 #154,AIM-120C-5型先进中程空空导弹 P3I.2,1644551475,1644551540,0,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1
自动想定机型-图2米3苏4-反辐射,56,303bfd9f-7660-4145-8bdb-2ebd5d123cbe,AS-20 Kayak [Kh-35U Star] #155,AS-20 Kayak [Kh-35U Star],1644551483,1644552352,0,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,81d5f75a-beb3-4316-90ff-f53a5a6a762d,AS-20 Kayak [Kh-35U Star] #156,AS-20 Kayak [Kh-35U Star],1644551485,1644551894,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,3fd14903-6633-41cc-82cd-a34139927f57,AS-20 Kayak [Kh-35U Star] #157,AS-20 Kayak [Kh-35U Star],1644551488,1644552402,0,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,124c2735-7919-43c7-8400-f68f5da93da7,AS-20 Kayak [Kh-35U Star] #158,AS-20 Kayak [Kh-35U Star],1644551490,1644552348,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,f213eab3-1142-4435-84d3-802ebfa489c4,AS-20 Kayak [Kh-35U Star] #159,AS-20 Kayak [Kh-35U Star],1644551517,1644552492,0,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,c6ba19af-dc1d-4bea-8121-06527733f709,AS-20 Kayak [Kh-35U Star] #160,AS-20 Kayak [Kh-35U Star],1644551522,1644552492,0,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,aca7bc6a-5a8b-4124-8d08-4ebdcf7bc0b8,AS-20 Kayak [Kh-35U Star] #161,AS-20 Kayak [Kh-35U Star],1644551534,1644552394,0,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,df736d76-0709-42fe-9345-e5e1e4cf1b7b,AS-20 Kayak [Kh-35U Star] #162,AS-20 Kayak [Kh-35U Star],1644551539,1644552423,0,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,c6471e4d-5347-471a-8a08-33173687c5dc,AS-20 Kayak [Kh-35U Star] #163,AS-20 Kayak [Kh-35U Star],1644551568,1644552549,0,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,3c954679-aeb9-4194-9441-c55b35e9510d,AS-20 Kayak [Kh-35U Star] #164,AS-20 Kayak [Kh-35U Star],1644551573,1644552459,0,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,2157c134-0cbb-4f7c-964c-2c95bf406e95,AS-20 Kayak [Kh-35U Star] #165,AS-20 Kayak [Kh-35U Star],1644551576,1644552454,0,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,acf37eb8-42d4-43c5-a0c0-13f4c9510776,AS-20 Kayak [Kh-35U Star] #166,AS-20 Kayak [Kh-35U Star],1644551581,1644552543,0,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,a64cdc38-624b-4b6b-9db8-f94c6f4590e7,AS-20 Kayak [Kh-35U Star] #167,AS-20 Kayak [Kh-35U Star],1644551583,1644552457,0,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,38fd733a-98a7-4614-8ce6-340ac4b93ee5,AS-20 Kayak [Kh-35U Star] #168,AS-20 Kayak [Kh-35U Star],1644551588,1644552462,0,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,56,9faa1d0c-fbcc-4d6d-abfb-f96b5e0ac256,AIM-120C-7型先进中程空空导弹 P3I.3 #169,AIM-120C-7型先进中程空空导弹 P3I.3,1644551837,1644551926,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4
自动想定机型-图2米3苏4-反辐射,56,e7e44ac2-b7cc-418f-b606-9fe679e4bd4e,AIM-120C-7型先进中程空空导弹 P3I.3 #170,AIM-120C-7型先进中程空空导弹 P3I.3,1644551842,1644551931,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4
自动想定机型-图2米3苏4-反辐射,56,24528a4b-35a2-4b44-8f17-bebb93292fdc,AIM-9M型“响尾蛇”空空导弹 #171,AIM-9M型“响尾蛇”空空导弹,1644551884,1644551894,0,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,81d5f75a-beb3-4316-90ff-f53a5a6a762d,AS-20 Kayak [Kh-35U Star] #156
